Refseq_ID,Exosome,Nucleus,Nucleoplasm,Chromatin,Cytoplasm,Nucleolus,Cytosol,Membrane,Ribosome
NM_001374733.1,1,1,0,0,0,0,0,0,0
NM_001302694.2,1,0,1,0,0,1,1,0,1
NM_004263.5,1,1,0,0,0,0,0,0,0
NM_004758.4,1,1,0,1,0,1,1,0,0
XM_017028498.1,1,1,1,1,0,0,1,1,1
NM_020666.3,1,0,1,0,0,0,1,0,0
NM_001329790.2,1,0,0,0,0,0,1,0,1
XM_011242305.2,0,0,0,0,1,0,0,0,0
XR_001751945.1,1,1,1,1,0,1,1,0,0
NM_001257335.2,1,1,1,1,0,0,1,0,1
XM_017006274.1,1,0,0,0,0,0,0,0,0
NR_046079.2,1,0,0,0,0,0,0,0,0
NM_173491.4,1,0,1,0,0,0,0,0,1
NM_001145369.2,1,1,0,0,0,0,0,0,0
XM_011527562.2,1,1,1,1,0,1,1,0,0
XR_001743548.2,1,1,1,1,1,1,1,1,1
NM_012170.4,1,1,1,1,0,1,1,0,1
NM_002523.3,1,0,0,0,0,0,0,0,0
NM_001384698.1,1,0,0,0,0,0,0,0,0
NM_001171183.2,1,0,0,0,0,0,0,0,0
XR_001754306.1,1,1,0,1,0,1,1,0,1
NR_136309.2,1,1,1,1,0,0,1,0,0
NR_027780.2,1,1,1,0,0,1,1,0,1
NM_001324354.2,1,1,0,0,1,1,1,0,1
XR_002956184.1,1,0,1,0,0,0,0,0,0
NM_016341.4,1,1,1,0,0,0,0,0,0
NM_001350513.2,1,1,1,1,0,0,1,1,0
XM_006506468.5,0,1,0,0,0,0,0,0,0
XM_017028529.1,1,1,0,1,0,1,1,0,0
XM_017028481.2,1,1,1,1,0,1,1,0,1
NM_001039535.3,1,1,1,1,1,0,1,1,0
XM_017016633.2,1,0,0,0,0,0,0,0,0
NM_001013623.3,1,0,0,0,0,0,0,0,0
NR_159801.2,1,1,1,1,0,1,1,0,0
NR_134848.2,1,0,0,0,0,1,1,0,0
NM_003413.4,1,0,0,0,0,0,0,0,0
XM_011535429.3,1,0,0,0,0,0,0,0,0
NM_001129742.2,1,0,0,0,0,0,0,0,0
XM_011518488.2,1,1,1,1,0,1,1,0,0
NM_001293298.2,1,1,0,0,0,0,0,0,0
NM_014234.5,1,0,0,1,0,0,1,0,1
XM_017022467.2,1,1,1,1,0,1,1,0,0
XR_001744815.1,1,1,0,0,0,0,1,1,0
NR_072989.2,1,0,0,0,0,0,0,0,0
NM_001352249.2,1,0,0,0,0,0,0,0,0
NR_169234.1,1,1,1,1,0,1,1,0,0
XM_036165521.1,0,0,0,0,1,0,0,0,0
NM_001290769.1,0,0,0,0,1,0,0,0,0
NM_030573.3,1,0,1,0,0,1,1,0,1
NM_001348184.2,1,1,1,0,0,0,1,1,1
XM_006724224.4,1,0,0,0,0,1,0,0,0
XM_011542428.3,1,1,1,1,0,1,1,1,0
NR_160786.1,1,0,0,0,0,0,0,0,0
NM_001077244.2,1,1,1,0,0,0,0,0,0
XM_011522581.1,1,0,0,0,0,0,0,0,0
XR_001755734.1,1,1,1,1,0,0,1,0,1
NM_017444.6,1,1,0,0,0,0,0,0,0
NM_001242786.2,1,1,1,1,0,1,1,0,0
XM_017011646.2,1,1,1,1,0,1,1,1,0
XR_001737201.2,1,1,1,1,1,1,1,1,0
XM_006711294.3,1,1,1,0,0,0,1,0,0
NM_031422.6,1,0,0,0,0,0,1,0,0
XM_006724149.3,1,1,0,0,0,0,0,0,0
XM_036162294.1,0,1,0,0,0,0,0,0,0
XM_006722062.4,1,1,0,1,0,1,0,0,0
NM_001390836.1,1,0,1,0,0,0,1,0,0
XM_024448696.1,1,0,0,0,0,0,0,0,0
XM_005266801.3,1,0,0,0,0,0,0,0,1
NM_001244698.2,1,1,0,1,0,1,0,0,0
NM_001173531.3,1,1,0,1,0,0,0,0,0
XM_017011902.1,1,1,1,1,0,1,0,0,0
XM_017006213.1,1,0,0,0,0,0,0,0,0
XM_017029300.1,1,0,0,0,0,0,0,0,0
NM_206927.4,1,0,0,0,0,0,0,0,0
XM_006498628.5,0,1,0,0,0,0,0,0,0
NM_053024.4,1,1,0,0,0,0,0,0,1
NM_001289030.2,1,1,1,1,0,1,1,1,0
NM_001167880.2,1,1,0,1,0,1,1,0,1
XR_001784494.2,0,0,0,0,1,0,0,0,0
NM_004493.3,1,1,0,0,0,1,1,0,1
NM_001185074.2,1,1,1,1,0,1,1,0,0
XM_017025319.1,1,1,1,1,0,1,1,0,0
NM_001104577.2,1,1,0,0,1,0,0,0,0
XM_030251288.2,0,0,0,0,1,0,0,0,0
XM_017313611.2,0,0,0,0,1,0,0,0,0
XM_017019630.2,1,1,1,1,0,1,1,0,0
NM_032169.5,1,1,0,0,0,0,1,1,0
NM_001142807.4,1,1,0,0,0,0,0,0,0
NM_001363113.1,1,0,0,0,0,0,0,0,0
NM_001146684.3,1,0,0,0,0,0,0,0,0
NM_001368785.1,1,0,0,0,0,0,0,0,0
NM_001167730.1,0,1,0,0,1,0,0,0,0
NR_144296.2,1,0,0,0,0,0,0,0,0
NM_001372060.1,1,0,0,0,0,0,0,0,0
NM_001371445.1,1,0,1,1,0,0,0,0,0
NR_136285.2,1,0,0,0,0,0,0,0,0
XM_024453374.1,1,1,0,0,0,0,1,0,0
XM_011514073.2,1,1,1,1,0,1,1,1,0
NM_001177970.2,1,0,0,0,0,0,0,0,0
XM_017001377.1,1,0,0,0,0,0,0,0,0
XM_024447289.1,1,0,0,0,0,0,0,0,0
XR_866264.4,0,1,0,0,0,0,0,0,0
NM_001130022.2,1,1,1,1,0,1,1,0,0
NM_173472.2,1,1,1,1,0,0,1,0,0
NM_014580.5,1,0,1,0,0,0,0,0,0
XM_011540245.2,1,0,0,0,0,0,0,0,0
XM_006505281.1,0,1,0,0,0,0,0,0,0
XM_005259197.4,1,1,1,1,0,1,1,1,0
XR_002959307.1,1,1,1,1,0,0,1,0,0
NM_025806.2,1,0,0,0,1,0,0,0,0
XM_005258776.5,1,1,0,1,1,0,1,0,0
XM_005257246.3,1,0,1,0,0,0,0,0,1
XM_017018105.2,1,0,0,0,0,0,1,0,0
NM_001305936.1,0,1,0,0,0,0,0,0,0
XM_005273252.4,1,0,0,0,0,0,0,0,0
NM_080632.3,1,1,1,1,0,0,0,0,0
NM_001918.5,1,0,1,0,0,1,1,1,0
NM_001379447.1,1,1,1,1,0,0,1,1,1
NM_152311.5,1,0,0,0,0,0,0,0,1
XR_002956418.1,1,1,1,1,1,1,1,0,1
XM_011542199.2,1,1,1,1,1,0,0,0,0
NM_152373.4,1,0,1,0,0,0,0,0,0
NM_001355409.3,1,0,0,0,0,0,0,0,0
NM_006855.4,1,1,0,0,0,0,1,0,1
NR_163905.1,1,1,1,1,0,1,1,0,1
NM_001303060.2,1,1,1,0,0,1,1,0,1
NM_005025.5,1,0,0,0,0,0,0,0,0
NM_002003.5,1,0,0,0,0,0,0,0,0
NM_198995.3,1,0,0,0,0,0,0,0,0
NM_013262.4,1,1,1,1,0,0,1,0,1
XM_011523590.1,1,1,1,1,0,1,1,1,0
NM_001204425.2,1,0,0,0,0,0,0,0,0
XM_006498443.5,0,1,0,0,0,0,0,0,0
NM_001355406.2,1,1,0,0,0,0,0,0,0
NM_006397.3,1,0,0,1,0,0,1,0,1
NM_015500.2,1,0,1,1,0,1,1,1,1
NM_001308395.2,1,0,0,0,0,0,0,0,0
NM_001252657.2,1,0,0,0,0,0,0,1,0
XM_017025707.1,1,0,0,0,0,0,1,0,0
XM_006529300.4,0,0,0,0,1,0,0,0,0
NM_001392037.1,1,1,1,1,0,0,1,1,1
XM_017007338.1,1,1,1,0,0,1,0,0,1
XM_017014282.2,1,1,0,0,0,0,1,0,0
NM_001258012.4,1,0,1,0,0,1,0,0,1
NM_003562.5,1,1,0,0,0,0,1,0,1
NM_001159354.1,0,1,0,0,0,0,0,0,0
NM_173197.3,1,0,1,1,0,1,0,0,0
NM_004344.3,1,1,0,0,0,0,1,0,1
NM_002122.5,1,0,0,0,0,0,0,0,0
NR_037580.2,1,0,1,0,0,0,0,0,1
NM_001286611.2,1,1,1,1,0,1,1,1,1
XM_017029695.1,1,0,0,0,0,0,0,0,0
NM_014236.4,1,1,1,1,0,0,1,1,0
NM_002940.3,1,1,1,1,0,0,1,1,1
NM_178190.3,1,0,1,1,0,0,1,0,1
XM_030253119.2,1,0,0,0,0,0,0,0,0
NM_001377165.1,1,1,0,1,0,1,1,0,0
XM_017028715.1,1,1,1,1,0,1,1,0,0
NM_198928.5,1,0,0,0,0,0,0,0,0
NM_001256530.1,1,0,1,1,0,1,0,0,1
NM_001278065.2,1,0,0,0,0,0,0,0,0
NR_156421.1,0,1,0,0,0,0,0,0,0
XM_017022827.2,1,0,0,0,0,0,0,0,0
XM_024448213.1,1,1,0,0,0,0,0,0,0
NM_178840.4,1,0,0,0,0,0,1,0,0
NM_001363890.1,1,1,1,0,0,1,1,0,0
NR_073037.2,1,1,1,0,1,1,1,0,1
XR_001737333.1,1,0,0,0,0,0,0,0,0
NM_001322026.2,1,1,1,1,0,0,1,1,0
XM_024452161.1,1,1,0,1,0,1,0,0,0
NM_152503.7,1,0,0,0,0,0,1,0,0
NM_001286272.2,1,1,1,0,0,0,1,1,0
XM_006517304.5,0,1,0,0,0,0,0,0,0
NR_073506.2,1,1,1,1,0,0,1,0,1
NM_001134771.2,1,0,0,0,0,0,1,0,0
NM_027562.4,0,0,0,0,1,0,0,0,0
NM_001385011.1,1,0,0,0,0,0,0,0,0
NR_136586.2,1,1,1,1,0,1,1,1,0
NM_001302654.2,1,0,0,0,0,0,0,0,1
XM_017000100.2,1,1,1,1,0,1,1,0,0
NM_017807.4,1,1,1,1,0,1,1,0,1
XM_030242374.2,0,1,0,0,0,0,0,0,0
NM_001160251.1,0,1,0,0,1,0,0,0,0
NM_018838.5,1,0,0,0,0,0,0,0,1
NM_002093.4,1,1,1,1,0,1,1,0,1
XM_005249745.5,1,1,0,0,0,0,0,0,0
XM_017015113.1,1,1,1,1,0,0,1,1,0
NM_001286129.2,1,0,0,0,0,0,0,0,0
NM_198598.2,0,0,0,0,1,0,0,0,0
NM_032242.4,1,1,1,1,0,1,1,0,1
NM_001352.5,1,0,0,0,0,0,1,0,1
NM_006600.4,1,1,1,1,0,1,1,0,1
NM_182689.2,1,0,0,0,0,0,0,0,1
XM_017010903.2,1,0,0,0,0,0,0,0,0
NM_182643.3,1,1,1,1,0,1,1,1,1
NM_006223.4,1,0,0,1,0,0,1,0,1
NM_139058.3,1,0,0,0,0,0,0,0,0
NM_026396.3,0,1,0,0,0,0,0,0,0
NM_001270532.2,1,0,1,1,0,0,1,1,0
NM_173754.4,0,0,0,0,1,0,0,0,0
XM_011541407.3,1,1,0,0,0,0,0,0,0
XM_006510883.3,0,1,0,0,0,0,0,0,0
XM_005269655.3,1,1,1,1,0,1,1,0,0
NM_027189.2,0,0,0,0,1,0,0,0,0
XM_024453162.1,1,0,0,1,0,1,0,1,1
XM_005273255.2,1,0,0,0,0,0,0,0,0
NM_001315491.2,1,0,0,0,0,0,0,0,0
NM_144992.5,1,0,0,0,0,0,0,0,0
XM_017024544.2,1,0,0,1,0,0,0,0,0
NM_001303236.2,1,1,0,0,0,0,1,0,1
XM_017316558.3,0,0,0,0,1,0,0,0,0
XM_017019483.2,1,0,0,0,0,0,0,0,0
NR_145412.1,1,1,0,0,0,0,1,0,0
XM_024452368.1,1,1,1,1,0,0,1,1,1
NM_019856.2,1,1,0,0,0,0,0,0,0
NM_020164.5,1,1,1,1,0,1,1,0,1
XM_017007534.1,1,1,1,0,0,0,0,0,0
NM_001278554.2,1,1,1,1,0,1,1,1,1
NM_003019.5,1,0,0,0,0,0,1,0,0
XM_024451002.1,1,0,0,0,0,0,1,0,0
NM_001257231.2,1,1,1,1,0,1,1,1,0
NM_020361.5,1,0,0,0,0,0,1,0,0
XM_005262940.4,1,0,0,0,0,0,1,0,0
NM_001377444.1,1,1,1,1,0,1,1,0,0
NM_001105539.3,1,0,0,1,0,0,0,0,0
XM_017029811.2,1,0,0,1,0,0,1,0,0
NM_004776.4,1,1,1,1,0,1,1,0,0
NM_005170.3,1,0,0,0,0,0,0,0,1
NM_007088.4,1,0,0,0,0,0,0,0,1
NM_001304473.2,1,1,0,0,0,0,0,0,0
XM_011528228.2,1,1,1,1,0,1,1,1,1
XM_011509851.3,1,1,1,0,0,0,1,0,0
XR_002956202.1,1,1,1,1,0,1,1,0,1
XR_001747844.2,1,1,1,1,0,1,1,1,0
XM_005260304.5,1,1,0,0,0,0,1,0,0
XM_006722111.2,1,1,1,1,0,1,0,0,0
NM_001033397.5,0,0,0,0,1,0,0,0,0
NM_001039585.2,1,0,0,0,0,0,0,0,0
XM_006495633.3,0,1,0,0,0,0,0,0,0
NM_001345959.1,0,0,0,0,1,0,0,0,0
NM_006658.5,1,0,0,0,0,0,0,0,0
NM_213613.4,1,1,1,1,0,0,1,0,0
NM_001361923.1,0,1,0,0,0,0,0,0,0
NM_001035005.4,1,0,0,0,0,0,0,0,0
NM_003721.4,1,1,1,1,0,1,1,0,1
NM_002717.4,1,1,1,1,0,1,1,1,0
XM_036162302.1,1,1,0,0,0,0,0,0,0
NM_005160.4,1,1,1,1,0,0,1,1,0
NR_133933.2,1,1,1,1,1,1,1,1,1
NM_001282535.2,1,0,0,0,0,0,0,0,0
XM_011523764.2,1,1,1,1,0,1,1,0,1
NM_018304.4,1,1,1,1,1,1,0,0,0
XM_006719763.1,1,0,1,1,0,0,1,0,1
NR_170563.1,1,0,0,0,0,0,0,0,0
NM_017592.4,1,1,0,1,0,0,0,0,1
NM_005557.4,1,0,0,0,0,0,0,0,0
NR_046292.1,1,1,0,0,0,1,1,0,1
XM_017005387.1,1,1,1,0,0,1,1,0,0
NM_001363957.1,1,1,1,1,0,1,1,1,1
NM_174936.4,1,1,1,1,0,1,1,1,0
NM_001251974.2,1,0,0,0,0,0,0,0,0
XM_011543525.2,1,1,1,1,0,1,1,0,0
XM_036159713.1,1,0,0,0,0,0,0,0,0
NM_001271723.2,1,1,1,0,0,1,1,0,1
NM_000787.4,1,0,0,0,0,0,1,0,0
NM_173549.3,1,0,0,0,0,0,0,0,0
XR_002956645.1,1,0,0,0,0,0,0,0,0
XR_001746289.1,1,1,1,1,0,0,0,0,0
XM_006540901.2,0,0,0,0,1,0,0,0,0
XM_006539219.5,0,0,0,0,1,0,0,0,0
XM_017021975.1,1,1,0,0,1,0,0,0,0
NM_004126.4,1,0,0,0,0,0,0,0,0
XM_017017687.2,1,0,0,0,0,0,0,0,0
XM_017001285.1,1,0,0,0,0,0,0,0,0
XM_011510487.3,1,0,0,0,0,0,0,0,0
XM_024451763.1,1,0,0,0,0,0,0,0,0
XM_017013739.2,1,0,0,0,0,0,0,0,0
NR_156456.1,1,1,1,0,0,0,1,0,1
XM_011513062.3,1,0,0,0,0,0,1,0,0
NM_001002244.2,1,0,1,1,0,1,0,0,1
NM_006111.3,1,1,0,0,0,0,1,0,1
XM_006518912.5,0,1,0,0,0,0,0,0,0
XM_011522838.2,1,1,1,1,0,1,1,0,0
NM_001421.4,1,1,1,1,0,1,1,1,0
NM_032828.4,1,1,1,1,1,1,1,1,0
XM_024454113.1,1,1,1,0,0,0,1,1,1
XM_030254742.1,1,0,0,0,0,0,0,0,0
NM_001347729.1,1,1,1,1,0,1,1,0,1
XR_001748828.1,1,1,0,1,0,1,1,1,0
XM_024448023.1,1,0,0,0,0,0,0,0,1
NM_017838.4,1,1,0,1,0,1,1,0,1
XM_030255361.2,0,1,0,0,0,0,0,0,0
XM_017021659.1,1,0,0,1,0,0,0,0,0
NM_001366277.2,1,0,0,0,0,0,0,0,0
NM_001048226.4,1,0,0,0,0,0,1,0,0
XM_005262821.4,1,0,0,0,0,0,1,1,0
XR_001743549.2,1,1,1,1,1,1,1,1,1
XR_001740348.2,1,1,1,1,0,0,1,1,1
XM_017020376.1,1,0,0,0,0,0,0,0,0
NM_001253725.2,1,0,0,1,0,0,1,0,0
NM_020010.2,0,1,0,0,0,0,0,0,0
XM_017013828.1,1,0,0,0,0,0,0,0,0
NM_024697.3,1,1,1,1,0,1,1,1,0
NM_001286841.2,1,0,0,0,0,0,0,0,0
XR_002958383.1,1,0,0,0,0,0,0,0,1
XM_017010334.1,1,0,0,0,0,0,0,0,0
NM_001324312.2,1,1,1,1,1,1,1,1,0
NR_134935.2,1,1,1,1,1,0,1,0,0
NM_000655.5,1,0,0,0,0,0,0,0,0
NM_018808.3,0,0,0,0,1,0,0,0,0
XM_022424836.2,1,1,1,1,0,1,1,1,0
XM_011514593.3,1,0,1,1,0,1,1,1,1
NM_001367623.3,1,0,0,0,0,0,0,0,0
XM_011240267.4,1,0,0,0,0,0,0,0,0
XM_011526762.1,1,0,0,0,0,0,0,0,0
XM_006722300.3,1,1,1,1,0,0,1,0,1
NM_001317163.2,1,1,0,0,0,0,1,1,0
NM_001363352.1,1,0,0,0,0,0,0,0,0
XM_036154232.1,0,1,0,0,0,0,0,0,0
XM_036155972.1,0,1,0,0,0,0,0,0,0
XM_011248936.4,1,0,0,0,1,0,0,0,0
NM_020689.4,1,0,0,0,0,0,0,0,0
XM_017003506.2,1,0,0,0,0,0,0,0,0
XM_006523668.4,0,0,0,0,1,0,0,0,0
XM_017003938.2,1,0,1,1,0,0,1,0,0
NM_005228.5,1,1,0,0,0,0,0,0,0
NM_001192.3,1,0,0,0,0,0,0,0,0
XM_030243018.2,0,1,0,0,0,0,0,0,0
NM_001322490.2,1,1,0,1,0,1,1,0,0
NM_001349066.1,0,0,0,0,1,0,0,0,0
NR_104471.1,1,0,0,0,0,1,1,0,1
NM_021154.5,1,1,1,1,0,1,1,0,1
NM_138442.4,1,0,1,0,0,1,1,1,1
NM_182563.4,1,0,0,0,0,0,0,0,0
NM_000430.4,1,1,1,1,0,1,1,0,1
XR_003949207.2,0,0,0,0,1,0,0,0,0
XM_011529946.2,1,0,0,0,0,0,0,0,0
XM_011539744.3,1,0,0,0,0,0,0,0,0
XM_016999990.1,1,0,1,0,0,0,0,0,0
NR_160413.1,1,0,0,0,0,0,0,0,0
NM_001317094.2,1,1,0,1,0,0,0,0,0
XM_011535925.3,1,1,1,1,0,1,1,1,1
XM_005257965.3,1,1,0,1,1,0,0,0,0
XM_011542722.1,1,1,1,1,0,1,1,0,0
NM_001379572.1,0,1,0,0,0,0,0,0,0
XM_005267406.5,1,0,0,0,0,0,0,0,0
XR_004934896.1,0,0,0,0,1,0,0,0,0
NM_018672.5,1,1,0,0,1,0,0,0,1
XM_011529550.2,1,0,0,0,0,0,0,0,0
XM_030244680.1,1,0,0,0,0,0,0,0,0
XM_005268910.4,1,0,0,0,0,0,1,0,0
NR_145419.2,1,1,1,1,0,1,1,0,1
XR_001754314.2,1,0,0,0,0,0,0,0,0
NM_146682.1,0,0,0,0,1,0,0,0,0
XM_024454283.1,1,0,0,0,0,0,0,0,0
NR_166450.1,0,1,0,0,0,0,0,0,0
NM_001048218.2,1,1,0,1,0,1,1,0,1
XM_011523954.3,1,1,1,0,0,0,1,1,0
NM_011513.2,0,0,0,0,1,0,0,0,0
XM_011511700.3,1,0,0,0,0,0,0,0,0
XM_017019433.1,1,0,0,0,0,0,0,0,0
NM_001135050.2,1,0,0,1,0,0,0,0,0
XR_003946380.2,0,1,0,0,0,0,0,0,0
NM_021434.5,0,0,0,0,1,0,0,0,0
NM_000095.3,1,0,0,0,0,0,0,0,0
NM_022120.2,1,0,0,0,0,0,0,0,0
NM_001256030.2,1,0,0,0,0,0,0,0,0
NM_015473.4,1,1,1,1,0,0,1,1,0
NM_001387938.1,1,1,1,1,0,1,1,1,0
NM_016255.3,1,1,1,0,0,1,0,1,1
NM_001256067.2,1,1,0,0,0,0,0,0,0
XM_011543245.2,1,0,0,0,0,0,0,0,0
XM_017021665.2,1,1,1,1,0,1,1,1,0
XM_017006127.2,1,1,0,0,0,0,1,1,1
NM_001317222.2,1,0,0,0,0,0,0,0,0
NM_001363580.1,1,0,0,0,0,0,0,1,0
XM_017010703.2,1,1,1,1,0,1,1,1,0
NM_170740.1,1,1,0,1,1,0,1,1,0
NM_005865.4,1,0,0,0,0,0,1,0,1
XM_011510869.1,1,1,1,1,0,1,1,1,0
XM_006510632.2,0,0,0,0,1,0,0,0,0
XM_006535270.5,0,1,0,0,0,0,0,0,0
NM_006587.4,1,1,0,0,0,1,0,0,0
XM_017019708.2,1,0,1,1,0,0,0,0,0
XR_001737106.1,1,1,1,0,0,0,1,1,0
XR_001741297.1,1,1,1,1,0,1,1,1,1
XM_011531333.2,1,1,1,1,0,0,1,0,0
NM_002416.3,1,0,0,0,0,0,0,0,0
NR_027779.2,1,0,0,1,0,0,0,0,0
XR_002959569.1,1,0,1,1,0,1,1,0,1
XM_024447699.1,1,1,0,0,0,0,0,0,0
XM_017019718.1,1,1,0,1,0,1,1,1,0
NM_001349852.2,1,1,1,1,0,1,1,1,0
NM_053023.5,1,1,1,1,0,1,0,1,0
NM_001220479.3,1,1,0,0,1,0,0,0,0
NM_001362894.1,0,1,0,0,0,0,0,0,0
NR_073469.2,1,1,0,1,0,1,0,0,0
NM_001304749.2,1,1,1,1,0,1,0,0,0
NM_020673.3,1,1,0,1,1,1,1,0,1
XR_001745554.2,1,1,1,1,0,1,1,0,0
XM_024452477.1,1,0,0,0,0,0,1,0,0
NM_000609.7,1,0,0,0,0,0,1,0,0
NM_024589.3,1,0,0,0,0,0,0,0,1
NM_001379614.1,1,0,0,0,0,0,0,0,0
NM_025437.5,0,1,0,0,0,0,0,0,0
NM_001256396.2,1,0,0,0,0,0,1,0,0
NM_009220.2,1,0,0,0,0,0,0,0,0
XM_011542837.2,1,1,1,1,0,0,1,1,0
NM_001804.3,1,0,0,0,0,0,0,0,1
XM_036163693.1,0,1,0,0,0,0,0,0,0
NM_001363804.1,1,0,0,0,0,0,0,0,0
NM_001198879.2,1,0,0,0,0,0,0,0,0
NM_001306177.2,1,1,0,0,0,1,1,0,1
XM_024449744.1,1,0,0,0,0,0,0,0,0
XM_006534876.4,0,0,0,0,1,0,0,0,0
NM_018184.3,1,1,1,1,0,1,0,1,1
XM_017014841.1,1,1,0,0,0,0,1,1,0
XM_011528432.1,1,0,0,0,0,0,0,0,0
XM_017009901.2,1,1,1,0,0,1,1,0,1
NM_001293212.2,1,1,1,1,0,1,1,0,0
XM_030254019.2,0,1,0,0,0,0,0,0,0
XM_017028797.1,1,0,0,0,0,0,0,0,0
NM_006794.4,1,1,1,0,0,1,0,0,0
NM_001282225.2,1,1,0,0,1,0,1,0,0
NM_001330572.2,1,1,1,1,0,1,1,1,0
NM_004195.3,1,0,0,0,0,0,0,0,1
NR_145837.2,1,0,1,1,0,0,0,1,0
NM_008251.3,1,0,0,0,0,0,0,0,0
NM_015918.4,1,1,0,0,0,0,0,0,1
NM_001384471.1,1,0,0,0,0,0,0,1,0
NM_001319073.2,1,1,1,1,0,0,1,1,1
XM_011516017.2,1,1,0,0,0,0,0,0,0
XR_001740174.1,1,1,1,1,0,0,1,1,0
XR_002958013.1,1,1,1,1,0,1,1,0,1
NM_001348060.2,1,1,0,0,0,0,0,0,1
NM_012234.6,1,1,1,1,0,0,1,1,1
NM_001347864.2,1,0,0,0,0,0,0,0,0
XM_011544863.2,1,1,1,1,0,1,1,0,0
XM_011527713.2,1,0,0,1,0,0,0,0,0
NR_159378.1,1,1,1,1,0,1,1,1,0
XM_006498444.5,0,1,0,0,0,0,0,0,0
XM_017321399.3,0,1,0,0,0,0,0,0,0
NM_144985.4,1,1,1,1,0,0,1,0,0
NM_020414.4,1,1,1,0,0,1,1,0,1
NM_001300846.2,1,1,1,0,0,1,1,0,0
NM_001323044.2,1,0,1,1,0,1,1,0,0
NR_073078.2,1,0,0,1,0,0,0,0,0
NM_012328.3,1,0,1,0,0,0,0,0,0
XM_017005247.1,1,1,0,0,0,0,1,0,0
NM_000587.4,1,0,0,0,0,0,0,0,0
NM_001730.5,1,1,0,0,0,0,0,0,0
NM_001278740.2,1,0,0,0,0,0,0,0,1
XR_001737129.1,1,0,1,1,0,1,1,0,1
NM_173189.3,0,1,0,0,0,0,0,0,0
NM_002408.4,1,0,0,0,0,0,1,0,1
NM_001387447.1,1,1,1,1,0,1,1,0,0
XM_011538681.3,1,1,1,1,0,1,1,0,0
XM_017015817.1,1,1,0,0,0,0,1,1,0
XR_002959555.1,1,1,1,1,0,1,1,1,1
NR_003290.2,1,0,1,1,0,0,0,1,0
NM_025679.3,0,1,0,0,0,0,0,0,0
XM_006520355.3,0,0,0,0,1,0,0,0,0
NM_001003699.4,1,1,1,1,0,1,1,0,0
NR_135653.2,1,1,1,1,0,1,1,1,0
XM_011527127.2,1,0,0,0,0,0,0,0,0
NM_152441.3,1,0,0,0,0,0,0,0,1
XM_017013216.2,1,1,1,1,0,1,1,1,0
XM_024449825.1,1,1,1,1,0,1,1,1,0
XR_001742278.1,1,1,1,1,0,1,1,0,1
XM_006506861.3,0,1,0,0,0,0,0,0,0
XM_017002713.2,1,0,1,1,0,1,1,0,0
XM_006718521.3,1,1,1,1,0,1,1,0,1
XM_011535138.3,1,1,1,1,0,0,1,0,1
NM_153050.3,1,1,1,1,0,1,1,1,1
XM_017007833.2,1,1,0,0,0,0,0,0,0
NM_001287182.2,1,1,0,0,0,0,1,1,1
NM_001360072.1,0,1,0,0,0,0,0,0,0
XM_017313068.2,0,1,0,0,0,0,0,0,0
NM_001365951.3,1,1,1,1,0,1,1,1,1
XM_017018114.1,1,0,0,0,0,0,0,0,0
XM_017029241.1,1,0,0,0,0,0,0,0,0
XM_024451641.1,1,0,0,0,0,0,0,0,0
NM_001005195.1,1,0,0,0,0,0,0,0,0
XM_017009170.1,1,0,0,0,0,0,0,0,0
XM_017000584.2,1,1,1,1,1,1,1,1,1
NM_198392.3,1,0,0,0,0,0,0,0,0
XM_017022058.2,1,1,1,1,0,1,1,1,0
XM_024451882.1,1,0,1,0,0,0,0,1,0
NM_002153.3,1,1,0,0,0,0,0,0,0
XM_024449408.1,1,1,1,1,0,1,1,1,0
NM_181503.3,1,0,1,1,0,0,1,0,1
NR_075087.1,0,1,0,0,0,0,0,0,0
NM_178449.4,1,0,0,0,0,0,0,0,0
NM_016445.3,1,0,1,0,0,0,0,0,1
NM_001193266.1,0,0,0,0,1,0,0,0,0
XM_017018458.1,1,0,0,0,0,0,0,0,0
XM_024453698.1,1,1,1,0,1,0,1,0,0
XR_004941290.1,1,1,0,0,0,0,0,0,0
NM_001301037.2,1,0,0,1,0,0,0,1,0
NM_001281773.3,1,1,1,1,0,1,1,1,0
NM_001164284.2,1,0,0,0,0,0,0,0,0
XR_430492.1,1,1,1,0,0,0,1,0,0
XR_244945.3,1,1,0,1,0,0,1,1,1
XR_002957829.1,1,1,1,1,0,0,1,1,1
NM_001205181.1,0,0,0,0,1,0,0,0,0
NM_144923.3,0,0,0,0,1,0,0,0,0
XM_011519898.3,1,0,1,0,0,0,0,0,1
XM_030246238.1,0,1,0,0,0,0,0,0,0
NR_130705.2,1,0,0,0,0,0,0,0,0
NM_016586.3,1,0,0,0,0,0,1,1,1
NM_029236.2,0,0,0,0,1,0,0,0,0
NM_001323570.2,1,1,0,1,0,0,1,0,0
NM_001142749.3,1,1,1,1,0,1,1,1,0
NM_001190880.3,1,1,0,0,0,0,0,0,1
XM_011541098.1,1,1,1,1,0,1,1,1,1
NR_134534.2,1,0,1,1,0,0,0,0,0
XR_383982.4,0,1,0,0,0,0,0,0,0
NM_001278624.2,1,1,1,1,0,1,1,1,0
NM_138376.3,1,1,1,0,0,1,1,0,1
NM_001130040.2,1,1,1,1,0,1,1,0,1
XM_036152753.1,0,0,0,0,1,0,0,0,0
NM_001039876.3,1,0,0,0,0,0,0,0,0
